provincia_iso;provincia;fecha;num_casos;num_casos_prueba_pcr;num_casos_prueba_test_ac;num_casos_prueba_otras;num_casos_prueba_desconocida
TO;Toledo;02--09--2020;249;249;0;0;0
V;Valencia;02--09--2020;335;335;0;0;0
VA;Valladolid;02--09--2020;156;156;0;0;0
VI;Alava;02--09--2020;105;102;0;3;0
Z;Zaragoza;02--09--2020;204;204;0;0;0
ZA;Zamora;02--09--2020;38;38;0;0;0
A;Alicante;03--09--2020;203;203;0;0;0
AB;Albacete;03--09--2020;60;60;0;0;0
AL;Almeria;03--09--2020;129;129;0;0;0
AV;Avila;03--09--2020;34;34;0;0;0
B;Barcelona;03--09--2020;893;888;0;5;0
BA;Badajoz;03--09--2020;121;121;0;0;0
BI;Bizkaia;03--09--2020;285;284;0;1;0
BU;Burgos;03--09--2020;82;81;0;1;0
C;A Coruña;03--09--2020;94;94;0;0;0
CA;Cadiz;03--09--2020;151;151;0;0;0
CC;Caceres;03--09--2020;40;39;0;0;1
CE;Ceuta;03--09--2020;5;5;0;0;0
CO;Cordoba;03--09--2020;77;77;0;0;0
CR;Ciudad Real;03--09--2020;163;163;0;0;0
CS;Castellon;03--09--2020;69;69;0;0;0
CU;Cuenca;03--09--2020;24;24;0;0;0
GC;Las Palmas;03--09--2020;209;209;0;0;0
GI;Girona;03--09--2020;116;114;0;2;0
GR;Granada;03--09--2020;144;144;0;0;0
GU;Guadalajara;03--09--2020;86;86;0;0;0
H;Huelva;03--09--2020;7;7;0;0;0
HU;Huesca;03--09--2020;29;29;0;0;0
J;Jaen;03--09--2020;72;72;0;0;0
L;Lleida;03--09--2020;57;57;0;0;0
LE;Leon;03--09--2020;52;52;0;0;0
LO;La Rioja;03--09--2020;112;112;0;0;0
LU;Lugo;03--09--2020;32;32;0;0;0
M;Madrid;03--09--2020;3806;3797;0;9;0
MA;Malaga;03--09--2020;253;253;0;0;0
ME;Melilla;03--09--2020;20;20;0;0;0
MU;Murcia;03--09--2020;350;350;0;0;0
NA;Navarra;03--09--2020;207;207;0;0;0
O;Asturias;03--09--2020;88;88;0;0;0
OR;Ourense;03--09--2020;27;27;0;0;0
P;Palencia;03--09--2020;32;32;0;0;0
PM;Islas Baleares;03--09--2020;186;185;1;0;0
PO;Pontevedra;03--09--2020;56;56;0;0;0
S;Cantabria;03--09--2020;71;71;0;0;0
SA;Salamanca;03--09--2020;117;117;0;0;0
SE;Sevilla;03--09--2020;189;189;0;0;0
SG;Segovia;03--09--2020;39;39;0;0;0
SO;Soria;03--09--2020;12;12;0;0;0
SS;Guipuzcoa;03--09--2020;165;163;0;2;0
T;Tarragona;03--09--2020;84;84;0;0;0
TE;Teruel;03--09--2020;49;49;0;0;0
TF;Santa Cruz de Tenerife;03--09--2020;34;34;0;0;0
TO;Toledo;03--09--2020;296;296;0;0;0
V;Valencia;03--09--2020;248;248;0;0;0
VA;Valladolid;03--09--2020;125;125;0;0;0
VI;Alava;03--09--2020;53;52;0;1;0
Z;Zaragoza;03--09--2020;249;249;0;0;0
ZA;Zamora;03--09--2020;82;82;0;0;0
A;Alicante;04--09--2020;234;234;0;0;0
AB;Albacete;04--09--2020;76;76;0;0;0
AL;Almeria;04--09--2020;120;120;0;0;0
AV;Avila;04--09--2020;48;48;0;0;0
B;Barcelona;04--09--2020;965;961;0;4;0
BA;Badajoz;04--09--2020;116;116;0;0;0
BI;Bizkaia;04--09--2020;231;226;0;5;0
BU;Burgos;04--09--2020;80;80;0;0;0
C;A Coruña;04--09--2020;91;91;0;0;0
CA;Cadiz;04--09--2020;215;215;0;0;0
CC;Caceres;04--09--2020;18;18;0;0;0
CE;Ceuta;04--09--2020;9;9;0;0;0
CO;Cordoba;04--09--2020;110;110;0;0;0
CR;Ciudad Real;04--09--2020;202;202;0;0;0
CS;Castellon;04--09--2020;68;68;0;0;0
CU;Cuenca;04--09--2020;34;34;0;0;0
GC;Las Palmas;04--09--2020;213;213;0;0;0
GI;Girona;04--09--2020;152;151;0;1;0
GR;Granada;04--09--2020;206;206;0;0;0
GU;Guadalajara;04--09--2020;83;83;0;0;0
H;Huelva;04--09--2020;24;24;0;0;0
HU;Huesca;04--09--2020;37;37;0;0;0
J;Jaen;04--09--2020;73;73;0;0;0
L;Lleida;04--09--2020;55;53;0;2;0
LE;Leon;04--09--2020;46;42;0;4;0
LO;La Rioja;04--09--2020;96;96;0;0;0
LU;Lugo;04--09--2020;110;110;0;0;0
M;Madrid;04--09--2020;4580;4574;0;6;0
MA;Malaga;04--09--2020;294;294;0;0;0
ME;Melilla;04--09--2020;22;22;0;0;0
MU;Murcia;04--09--2020;365;365;0;0;0
NA;Navarra;04--09--2020;214;214;0;0;0
O;Asturias;04--09--2020;36;36;0;0;0
OR;Ourense;04--09--2020;25;25;0;0;0
P;Palencia;04--09--2020;46;46;0;0;0
PM;Islas Baleares;04--09--2020;144;144;0;0;0
PO;Pontevedra;04--09--2020;37;37;0;0;0
S;Cantabria;04--09--2020;79;79;0;0;0
SA;Salamanca;04--09--2020;94;94;0;0;0
SE;Sevilla;04--09--2020;234;234;0;0;0
SG;Segovia;04--09--2020;44;44;0;0;0
SO;Soria;04--09--2020;20;20;0;0;0
SS;Guipuzcoa;04--09--2020;146;144;0;2;0
T;Tarragona;04--09--2020;103;103;0;0;0
TE;Teruel;04--09--2020;38;38;0;0;0
TF;Santa Cruz de Tenerife;04--09--2020;55;55;0;0;0
TO;Toledo;04--09--2020;230;230;0;0;0
V;Valencia;04--09--2020;318;318;0;0;0
VA;Valladolid;04--09--2020;130;129;0;1;0
VI;Alava;04--09--2020;43;41;0;2;0
Z;Zaragoza;04--09--2020;235;235;0;0;0
ZA;Zamora;04--09--2020;40;40;0;0;0
A;Alicante;05--09--2020;175;175;0;0;0
AB;Albacete;05--09--2020;48;48;0;0;0
AL;Almeria;05--09--2020;123;123;0;0;0
AV;Avila;05--09--2020;19;19;0;0;0
B;Barcelona;05--09--2020;562;560;0;2;0
BA;Badajoz;05--09--2020;69;69;0;0;0
BI;Bizkaia;05--09--2020;289;284;0;5;0
BU;Burgos;05--09--2020;60;60;0;0;0
C;A Coruña;05--09--2020;115;115;0;0;0
CA;Cadiz;05--09--2020;136;136;0;0;0
CC;Caceres;05--09--2020;71;71;0;0;0
CE;Ceuta;05--09--2020;6;6;0;0;0
CO;Cordoba;05--09--2020;95;95;0;0;0
CR;Ciudad Real;05--09--2020;141;141;0;0;0
CS;Castellon;05--09--2020;58;58;0;0;0
CU;Cuenca;05--09--2020;20;20;0;0;0
GC;Las Palmas;05--09--2020;182;182;0;0;0
GI;Girona;05--09--2020;85;85;0;0;0
GR;Granada;05--09--2020;109;109;0;0;0
GU;Guadalajara;05--09--2020;81;81;0;0;0
H;Huelva;05--09--2020;33;33;0;0;0
HU;Huesca;05--09--2020;30;30;0;0;0
J;Jaen;05--09--2020;69;69;0;0;0
L;Lleida;05--09--2020;46;46;0;0;0
LE;Leon;05--09--2020;55;55;0;0;0
LO;La Rioja;05--09--2020;84;83;0;0;1
LU;Lugo;05--09--2020;52;52;0;0;0
M;Madrid;05--09--2020;2620;2612;0;8;0
MA;Malaga;05--09--2020;253;253;0;0;0
ME;Melilla;05--09--2020;13;13;0;0;0
MU;Murcia;05--09--2020;378;378;0;0;0
NA;Navarra;05--09--2020;246;246;0;0;0
O;Asturias;05--09--2020;53;53;0;0;0
OR;Ourense;05--09--2020;18;18;0;0;0
P;Palencia;05--09--2020;52;52;0;0;0
PM;Islas Baleares;05--09--2020;143;143;0;0;0
PO;Pontevedra;05--09--2020;73;73;0;0;0
S;Cantabria;05--09--2020;102;102;0;0;0
SA;Salamanca;05--09--2020;74;74;0;0;0
SE;Sevilla;05--09--2020;189;189;0;0;0
SG;Segovia;05--09--2020;42;42;0;0;0
SO;Soria;05--09--2020;22;21;0;1;0
SS;Guipuzcoa;05--09--2020;235;233;0;2;0
T;Tarragona;05--09--2020;59;59;0;0;0
TE;Teruel;05--09--2020;30;30;0;0;0
TF;Santa Cruz de Tenerife;05--09--2020;44;44;0;0;0
TO;Toledo;05--09--2020;275;275;0;0;0
V;Valencia;05--09--2020;306;306;0;0;0
VA;Valladolid;05--09--2020;169;169;0;0;0
VI;Alava;05--09--2020;93;90;0;3;0
Z;Zaragoza;05--09--2020;267;267;0;0;0
ZA;Zamora;05--09--2020;24;24;0;0;0
A;Alicante;06--09--2020;163;163;0;0;0
AB;Albacete;06--09--2020;30;30;0;0;0
AL;Almeria;06--09--2020;101;101;0;0;0
AV;Avila;06--09--2020;39;39;0;0;0
B;Barcelona;06--09--2020;443;441;0;2;0
BA;Badajoz;06--09--2020;74;74;0;0;0
BI;Bizkaia;06--09--2020;342;334;0;8;0
BU;Burgos;06--09--2020;57;57;0;0;0
C;A Coruña;06--09--2020;125;125;0;0;0
CA;Cadiz;06--09--2020;192;192;0;0;0
CC;Caceres;06--09--2020;46;46;0;0;0
CE;Ceuta;06--09--2020;11;11;0;0;0
CO;Cordoba;06--09--2020;40;40;0;0;0
CR;Ciudad Real;06--09--2020;95;95;0;0;0
CS;Castellon;06--09--2020;23;23;0;0;0
CU;Cuenca;06--09--2020;24;24;0;0;0
GC;Las Palmas;06--09--2020;131;131;0;0;0
GI;Girona;06--09--2020;46;46;0;0;0
GR;Granada;06--09--2020;63;63;0;0;0
GU;Guadalajara;06--09--2020;77;77;0;0;0
H;Huelva;06--09--2020;18;18;0;0;0
HU;Huesca;06--09--2020;19;19;0;0;0
J;Jaen;06--09--2020;55;55;0;0;0
L;Lleida;06--09--2020;33;33;0;0;0
LE;Leon;06--09--2020;80;80;0;0;0
LO;La Rioja;06--09--2020;49;49;0;0;0
LU;Lugo;06--09--2020;41;41;0;0;0
M;Madrid;06--09--2020;2278;2271;0;7;0
MA;Malaga;06--09--2020;268;268;0;0;0
ME;Melilla;06--09--2020;18;18;0;0;0
MU;Murcia;06--09--2020;306;306;0;0;0
NA;Navarra;06--09--2020;192;192;0;0;0
O;Asturias;06--09--2020;30;30;0;0;0
OR;Ourense;06--09--2020;32;32;0;0;0
P;Palencia;06--09--2020;48;48;0;0;0
PM;Islas Baleares;06--09--2020;111;110;1;0;0
PO;Pontevedra;06--09--2020;55;55;0;0;0
S;Cantabria;06--09--2020;159;159;0;0;0
SA;Salamanca;06--09--2020;93;93;0;0;0
SE;Sevilla;06--09--2020;121;121;0;0;0
SG;Segovia;06--09--2020;28;28;0;0;0
SO;Soria;06--09--2020;11;11;0;0;0
SS;Guipuzcoa;06--09--2020;189;185;0;4;0
T;Tarragona;06--09--2020;50;50;0;0;0
TE;Teruel;06--09--2020;34;34;0;0;0
TF;Santa Cruz de Tenerife;06--09--2020;42;42;0;0;0
TO;Toledo;06--09--2020;190;190;0;0;0
V;Valencia;06--09--2020;196;196;0;0;0
VA;Valladolid;06--09--2020;125;125;0;0;0
VI;Alava;06--09--2020;90;90;0;0;0
Z;Zaragoza;06--09--2020;200;200;0;0;0
ZA;Zamora;06--09--2020;46;46;0;0;0
A;Alicante;07--09--2020;229;229;0;0;0
AB;Albacete;07--09--2020;53;53;0;0;0
AL;Almeria;07--09--2020;105;105;0;0;0
AV;Avila;07--09--2020;39;39;0;0;0
B;Barcelona;07--09--2020;781;778;0;3;0
BA;Badajoz;07--09--2020;83;83;0;0;0
BI;Bizkaia;07--09--2020;326;322;0;4;0
BU;Burgos;07--09--2020;59;57;0;2;0
C;A Coruña;07--09--2020;134;134;0;0;0
CA;Cadiz;07--09--2020;87;87;0;0;0
CC;Caceres;07--09--2020;44;44;0;0;0
CE;Ceuta;07--09--2020;6;6;0;0;0
CO;Cordoba;07--09--2020;42;42;0;0;0
CR;Ciudad Real;07--09--2020;146;146;0;0;0
CS;Castellon;07--09--2020;61;61;0;0;0
CU;Cuenca;07--09--2020;43;43;0;0;0
GC;Las Palmas;07--09--2020;152;152;0;0;0
GI;Girona;07--09--2020;96;96;0;0;0
GR;Granada;07--09--2020;104;104;0;0;0
GU;Guadalajara;07--09--2020;86;86;0;0;0
H;Huelva;07--09--2020;26;26;0;0;0
HU;Huesca;07--09--2020;52;52;0;0;0
J;Jaen;07--09--2020;54;53;0;1;0
L;Lleida;07--09--2020;45;44;0;1;0
LE;Leon;07--09--2020;25;25;0;0;0
LO;La Rioja;07--09--2020;101;101;0;0;0
LU;Lugo;07--09--2020;26;26;0;0;0
M;Madrid;07--09--2020;3020;3008;0;12;0
MA;Malaga;07--09--2020;236;236;0;0;0
ME;Melilla;07--09--2020;16;16;0;0;0
MU;Murcia;07--09--2020;383;383;0;0;0
NA;Navarra;07--09--2020;322;322;0;0;0
O;Asturias;07--09--2020;50;50;0;0;0
OR;Ourense;07--09--2020;10;10;0;0;0
P;Palencia;07--09--2020;47;47;0;0;0
PM;Islas Baleares;07--09--2020;182;182;0;0;0
PO;Pontevedra;07--09--2020;74;74;0;0;0
S;Cantabria;07--09--2020;148;148;0;0;0
SA;Salamanca;07--09--2020;73;72;0;1;0
SE;Sevilla;07--09--2020;200;200;0;0;0
SG;Segovia;07--09--2020;32;32;0;0;0
SO;Soria;07--09--2020;10;10;0;0;0
SS;Guipuzcoa;07--09--2020;211;207;0;4;0
T;Tarragona;07--09--2020;83;83;0;0;0
TE;Teruel;07--09--2020;36;36;0;0;0
TF;Santa Cruz de Tenerife;07--09--2020;45;45;0;0;0
TO;Toledo;07--09--2020;233;232;0;1;0
V;Valencia;07--09--2020;258;258;0;0;0
VA;Valladolid;07--09--2020;201;201;0;0;0
VI;Alava;07--09--2020;83;82;0;1;0
Z;Zaragoza;07--09--2020;241;241;0;0;0
ZA;Zamora;07--09--2020;18;18;0;0;0
A;Alicante;08--09--2020;240;240;0;0;0
AB;Albacete;08--09--2020;54;54;0;0;0
AL;Almeria;08--09--2020;105;105;0;0;0
AV;Avila;08--09--2020;23;23;0;0;0
B;Barcelona;08--09--2020;818;814;0;4;0
BA;Badajoz;08--09--2020;67;67;0;0;0
BI;Bizkaia;08--09--2020;359;354;0;5;0
BU;Burgos;08--09--2020;115;115;0;0;0
C;A Coruña;08--09--2020;80;80;0;0;0
CA;Cadiz;08--09--2020;148;148;0;0;0
CC;Caceres;08--09--2020;54;54;0;0;0
CE;Ceuta;08--09--2020;15;15;0;0;0
CO;Cordoba;08--09--2020;88;88;0;0;0
CR;Ciudad Real;08--09--2020;171;171;0;0;0
CS;Castellon;08--09--2020;58;58;0;0;0
CU;Cuenca;08--09--2020;16;16;0;0;0
GC;Las Palmas;08--09--2020;151;151;0;0;0
GI;Girona;08--09--2020;131;131;0;0;0
GR;Granada;08--09--2020;150;150;0;0;0
GU;Guadalajara;08--09--2020;83;83;0;0;0
H;Huelva;08--09--2020;30;30;0;0;0
HU;Huesca;08--09--2020;68;68;0;0;0
J;Jaen;08--09--2020;63;63;0;0;0
L;Lleida;08--09--2020;58;57;0;1;0
LE;Leon;08--09--2020;139;139;0;0;0
LO;La Rioja;08--09--2020;88;88;0;0;0
LU;Lugo;08--09--2020;57;57;0;0;0
M;Madrid;08--09--2020;4448;4434;0;14;0
MA;Malaga;08--09--2020;235;235;0;0;0
ME;Melilla;08--09--2020;26;26;0;0;0
MU;Murcia;08--09--2020;425;425;0;0;0
NA;Navarra;08--09--2020;272;272;0;0;0
O;Asturias;08--09--2020;49;49;0;0;0
OR;Ourense;08--09--2020;22;22;0;0;0
P;Palencia;08--09--2020;24;24;0;0;0
PM;Islas Baleares;08--09--2020;154;153;1;0;0
PO;Pontevedra;08--09--2020;67;67;0;0;0
S;Cantabria;08--09--2020;106;106;0;0;0
SA;Salamanca;08--09--2020;82;82;0;0;0
SE;Sevilla;08--09--2020;228;228;0;0;0
SG;Segovia;08--09--2020;48;48;0;0;0
SO;Soria;08--09--2020;15;15;0;0;0
SS;Guipuzcoa;08--09--2020;207;202;0;5;0
T;Tarragona;08--09--2020;67;67;0;0;0
TE;Teruel;08--09--2020;52;52;0;0;0
TF;Santa Cruz de Tenerife;08--09--2020;36;36;0;0;0
TO;Toledo;08--09--2020;296;296;0;0;0
V;Valencia;08--09--2020;279;279;0;0;0
VA;Valladolid;08--09--2020;123;123;0;0;0
VI;Alava;08--09--2020;117;116;0;1;0
Z;Zaragoza;08--09--2020;252;252;0;0;0
ZA;Zamora;08--09--2020;56;56;0;0;0
A;Alicante;09--09--2020;231;231;0;0;0
AB;Albacete;09--09--2020;77;77;0;0;0
AL;Almeria;09--09--2020;121;121;0;0;0
AV;Avila;09--09--2020;24;24;0;0;0
B;Barcelona;09--09--2020;800;797;0;3;0
BA;Badajoz;09--09--2020;113;112;0;0;1
BI;Bizkaia;09--09--2020;274;271;0;3;0
BU;Burgos;09--09--2020;78;78;0;0;0
C;A Coruña;09--09--2020;73;73;0;0;0
CA;Cadiz;09--09--2020;158;158;0;0;0
CC;Caceres;09--09--2020;95;95;0;0;0
CE;Ceuta;09--09--2020;4;4;0;0;0
CO;Cordoba;09--09--2020;204;204;0;0;0
CR;Ciudad Real;09--09--2020;193;193;0;0;0
CS;Castellon;09--09--2020;52;52;0;0;0
CU;Cuenca;09--09--2020;43;43;0;0;0
GC;Las Palmas;09--09--2020;171;171;0;0;0
GI;Girona;09--09--2020;134;134;0;0;0
GR;Granada;09--09--2020;147;147;0;0;0
GU;Guadalajara;09--09--2020;92;92;0;0;0
H;Huelva;09--09--2020;19;19;0;0;0
HU;Huesca;09--09--2020;35;35;0;0;0
J;Jaen;09--09--2020;108;108;0;0;0
L;Lleida;09--09--2020;46;42;0;4;0
LE;Leon;09--09--2020;138;138;0;0;0
LO;La Rioja;09--09--2020;101;101;0;0;0
LU;Lugo;09--09--2020;48;48;0;0;0
M;Madrid;09--09--2020;4819;4804;0;15;0
MA;Malaga;09--09--2020;223;223;0;0;0
ME;Melilla;09--09--2020;44;44;0;0;0
MU;Murcia;09--09--2020;391;391;0;0;0
NA;Navarra;09--09--2020;307;307;0;0;0
O;Asturias;09--09--2020;68;68;0;0;0
OR;Ourense;09--09--2020;21;21;0;0;0
P;Palencia;09--09--2020;42;42;0;0;0
PM;Islas Baleares;09--09--2020;149;146;3;0;0
PO;Pontevedra;09--09--2020;60;60;0;0;0
S;Cantabria;09--09--2020;124;124;0;0;0
SA;Salamanca;09--09--2020;55;55;0;0;0
SE;Sevilla;09--09--2020;261;261;0;0;0
SG;Segovia;09--09--2020;38;38;0;0;0
SO;Soria;09--09--2020;17;17;0;0;0
SS;Guipuzcoa;09--09--2020;175;171;0;4;0
T;Tarragona;09--09--2020;72;72;0;0;0
TE;Teruel;09--09--2020;36;36;0;0;0
TF;Santa Cruz de Tenerife;09--09--2020;48;48;0;0;0
TO;Toledo;09--09--2020;295;295;0;0;0
V;Valencia;09--09--2020;275;275;0;0;0
VA;Valladolid;09--09--2020;187;187;0;0;0
VI;Alava;09--09--2020;81;80;0;1;0
Z;Zaragoza;09--09--2020;294;294;0;0;0
ZA;Zamora;09--09--2020;31;31;0;0;0
A;Alicante;10--09--2020;230;230;0;0;0
AB;Albacete;10--09--2020;63;63;0;0;0
AL;Almeria;10--09--2020;141;141;0;0;0
AV;Avila;10--09--2020;45;45;0;0;0
B;Barcelona;10--09--2020;909;907;0;2;0
BA;Badajoz;10--09--2020;102;102;0;0;0
BI;Bizkaia;10--09--2020;174;168;0;6;0
BU;Burgos;10--09--2020;137;135;0;2;0
C;A Coruña;10--09--2020;116;116;0;0;0
CA;Cadiz;10--09--2020;128;128;0;0;0
CC;Caceres;10--09--2020;113;113;0;0;0
CE;Ceuta;10--09--2020;9;9;0;0;0
CO;Cordoba;10--09--2020;157;157;0;0;0
CR;Ciudad Real;10--09--2020;230;230;0;0;0
CS;Castellon;10--09--2020;49;49;0;0;0
CU;Cuenca;10--09--2020;37;37;0;0;0
GC;Las Palmas;10--09--2020;176;176;0;0;0
GI;Girona;10--09--2020;181;181;0;0;0
GR;Granada;10--09--2020;128;128;0;0;0
GU;Guadalajara;10--09--2020;95;94;0;1;0
H;Huelva;10--09--2020;24;24;0;0;0
HU;Huesca;10--09--2020;35;34;0;1;0
J;Jaen;10--09--2020;64;64;0;0;0
L;Lleida;10--09--2020;58;58;0;0;0
LE;Leon;10--09--2020;96;96;0;0;0
LO;La Rioja;10--09--2020;85;84;0;0;1
LU;Lugo;10--09--2020;19;19;0;0;0
M;Madrid;10--09--2020;4308;4301;0;7;0
MA;Malaga;10--09--2020;257;257;0;0;0
ME;Melilla;10--09--2020;36;36;0;0;0
MU;Murcia;10--09--2020;425;425;0;0;0
NA;Navarra;10--09--2020;313;313;0;0;0
O;Asturias;10--09--2020;51;51;0;0;0
OR;Ourense;10--09--2020;45;45;0;0;0
P;Palencia;10--09--2020;62;62;0;0;0
PM;Islas Baleares;10--09--2020;166;166;0;0;0
PO;Pontevedra;10--09--2020;92;92;0;0;0
S;Cantabria;10--09--2020;113;113;0;0;0
SA;Salamanca;10--09--2020;128;128;0;0;0
SE;Sevilla;10--09--2020;252;252;0;0;0
SG;Segovia;10--09--2020;33;33;0;0;0
SO;Soria;10--09--2020;18;18;0;0;0
SS;Guipuzcoa;10--09--2020;122;120;0;2;0
T;Tarragona;10--09--2020;92;92;0;0;0
TE;Teruel;10--09--2020;45;45;0;0;0
TF;Santa Cruz de Tenerife;10--09--2020;44;43;0;1;0
TO;Toledo;10--09--2020;402;402;0;0;0
V;Valencia;10--09--2020;305;305;0;0;0
VA;Valladolid;10--09--2020;230;230;0;0;0
VI;Alava;10--09--2020;36;35;0;1;0
Z;Zaragoza;10--09--2020;261;261;0;0;0
ZA;Zamora;10--09--2020;66;66;0;0;0
A;Alicante;11--09--2020;236;236;0;0;0
AB;Albacete;11--09--2020;64;64;0;0;0
AL;Almeria;11--09--2020;83;83;0;0;0
AV;Avila;11--09--2020;41;41;0;0;0
B;Barcelona;11--09--2020;539;538;0;1;0
BA;Badajoz;11--09--2020;109;109;0;0;0
BI;Bizkaia;11--09--2020;174;164;0;10;0
BU;Burgos;11--09--2020;131;131;0;0;0
C;A Coruña;11--09--2020;84;84;0;0;0
CA;Cadiz;11--09--2020;207;207;0;0;0
CC;Caceres;11--09--2020;96;96;0;0;0
CE;Ceuta;11--09--2020;19;19;0;0;0
CO;Cordoba;11--09--2020;179;179;0;0;0
CR;Ciudad Real;11--09--2020;191;191;0;0;0
CS;Castellon;11--09--2020;51;51;0;0;0
CU;Cuenca;11--09--2020;35;35;0;0;0
GC;Las Palmas;11--09--2020;125;125;0;0;0
GI;Girona;11--09--2020;94;94;0;0;0
GR;Granada;11--09--2020;177;177;0;0;0
GU;Guadalajara;11--09--2020;136;136;0;0;0
H;Huelva;11--09--2020;21;21;0;0;0
HU;Huesca;11--09--2020;81;81;0;0;0
J;Jaen;11--09--2020;109;109;0;0;0
L;Lleida;11--09--2020;31;31;0;0;0
LE;Leon;11--09--2020;124;124;0;0;0
LO;La Rioja;11--09--2020;101;101;0;0;0
LU;Lugo;11--09--2020;32;32;0;0;0
M;Madrid;11--09--2020;5146;5138;0;8;0
MA;Malaga;11--09--2020;295;295;0;0;0
ME;Melilla;11--09--2020;27;27;0;0;0
MU;Murcia;11--09--2020;456;456;0;0;0
NA;Navarra;11--09--2020;313;313;0;0;0
O;Asturias;11--09--2020;72;72;0;0;0
OR;Ourense;11--09--2020;25;25;0;0;0
P;Palencia;11--09--2020;66;66;0;0;0
PM;Islas Baleares;11--09--2020;155;155;0;0;0
PO;Pontevedra;11--09--2020;56;56;0;0;0
S;Cantabria;11--09--2020;75;75;0;0;0
SA;Salamanca;11--09--2020;138;138;0;0;0
SE;Sevilla;11--09--2020;311;311;0;0;0
SG;Segovia;11--09--2020;82;82;0;0;0
SO;Soria;11--09--2020;21;21;0;0;0
SS;Guipuzcoa;11--09--2020;107;103;0;4;0
T;Tarragona;11--09--2020;72;72;0;0;0
TE;Teruel;11--09--2020;45;45;0;0;0
TF;Santa Cruz de Tenerife;11--09--2020;60;60;0;0;0
TO;Toledo;11--09--2020;280;280;0;0;0
V;Valencia;11--09--2020;283;283;0;0;0
VA;Valladolid;11--09--2020;218;218;0;0;0
VI;Alava;11--09--2020;38;37;0;1;0
Z;Zaragoza;11--09--2020;318;318;0;0;0
ZA;Zamora;11--09--2020;42;42;0;0;0
A;Alicante;12--09--2020;166;166;0;0;0
AB;Albacete;12--09--2020;48;48;0;0;0
AL;Almeria;12--09--2020;71;71;0;0;0
AV;Avila;12--09--2020;54;54;0;0;0
B;Barcelona;12--09--2020;554;554;0;0;0
BA;Badajoz;12--09--2020;135;135;0;0;0
BI;Bizkaia;12--09--2020;225;219;0;6;0
BU;Burgos;12--09--2020;108;108;0;0;0
C;A Coruña;12--09--2020;84;84;0;0;0
CA;Cadiz;12--09--2020;152;152;0;0;0
CC;Caceres;12--09--2020;54;54;0;0;0
CE;Ceuta;12--09--2020;7;7;0;0;0
CO;Cordoba;12--09--2020;133;133;0;0;0
CR;Ciudad Real;12--09--2020;170;170;0;0;0
CS;Castellon;12--09--2020;35;35;0;0;0
CU;Cuenca;12--09--2020;60;60;0;0;0
GC;Las Palmas;12--09--2020;160;160;0;0;0
GI;Girona;12--09--2020;158;158;0;0;0
GR;Granada;12--09--2020;88;88;0;0;0
GU;Guadalajara;12--09--2020;110;110;0;0;0
H;Huelva;12--09--2020;40;40;0;0;0
HU;Huesca;12--09--2020;35;35;0;0;0
J;Jaen;12--09--2020;71;71;0;0;0
L;Lleida;12--09--2020;45;45;0;0;0
LE;Leon;12--09--2020;93;93;0;0;0
LO;La Rioja;12--09--2020;139;139;0;0;0
LU;Lugo;12--09--2020;33;33;0;0;0
M;Madrid;12--09--2020;3011;3003;0;8;0
MA;Malaga;12--09--2020;208;208;0;0;0
ME;Melilla;12--09--2020;27;27;0;0;0
MU;Murcia;12--09--2020;444;443;0;0;1
NA;Navarra;12--09--2020;281;281;0;0;0
O;Asturias;12--09--2020;64;64;0;0;0
OR;Ourense;12--09--2020;29;29;0;0;0
P;Palencia;12--09--2020;41;41;0;0;0
PM;Islas Baleares;12--09--2020;111;111;0;0;0
PO;Pontevedra;12--09--2020;55;55;0;0;0
S;Cantabria;12--09--2020;89;89;0;0;0
SA;Salamanca;12--09--2020;66;66;0;0;0
SE;Sevilla;12--09--2020;231;231;0;0;0
SG;Segovia;12--09--2020;34;34;0;0;0
SO;Soria;12--09--2020;18;18;0;0;0
SS;Guipuzcoa;12--09--2020;166;163;0;3;0
T;Tarragona;12--09--2020;63;63;0;0;0
TE;Teruel;12--09--2020;46;46;0;0;0
TF;Santa Cruz de Tenerife;12--09--2020;57;57;0;0;0
TO;Toledo;12--09--2020;299;299;0;0;0
V;Valencia;12--09--2020;235;235;0;0;0
VA;Valladolid;12--09--2020;189;189;0;0;0
VI;Alava;12--09--2020;49;47;0;2;0
Z;Zaragoza;12--09--2020;296;296;0;0;0
ZA;Zamora;12--09--2020;33;33;0;0;0
A;Alicante;13--09--2020;153;153;0;0;0
AB;Albacete;13--09--2020;47;47;0;0;0
AL;Almeria;13--09--2020;100;100;0;0;0
AV;Avila;13--09--2020;30;30;0;0;0
B;Barcelona;13--09--2020;436;431;0;5;0
BA;Badajoz;13--09--2020;129;129;0;0;0
BI;Bizkaia;13--09--2020;237;231;0;6;0
BU;Burgos;13--09--2020;72;72;0;0;0
C;A Coruña;13--09--2020;99;99;0;0;0
CA;Cadiz;13--09--2020;119;119;0;0;0
CC;Caceres;13--09--2020;47;47;0;0;0
CE;Ceuta;13--09--2020;5;5;0;0;0
CO;Cordoba;13--09--2020;62;61;0;1;0
CR;Ciudad Real;13--09--2020;126;126;0;0;0
CS;Castellon;13--09--2020;40;40;0;0;0
CU;Cuenca;13--09--2020;42;42;0;0;0
GC;Las Palmas;13--09--2020;99;99;0;0;0
GI;Girona;13--09--2020;72;72;0;0;0
GR;Granada;13--09--2020;72;72;0;0;0
